Release Year,Title,Origin/Ethnicity,Director,Cast,Genre,Wiki Page,Plot
2017,The Mountain Between Us,American,Hany Abu-Assad,"Hany Abu-Assad (director); Chris Weitz (screenplay); Idris Elba, Kate Winslet, Dermot Mulroney, Waleed Zuaiter","romance, disaster",https://en.wikipedia.org/wiki/The_Mountain_Between_Us_(film),"In January, after the cancellation of their flight out of Boise Airport to Denver, due to stormy weather, neurosurgeon Dr. Ben Bass (Idris Elba) and photojournalist Alex Martin (Kate Winslet) hire Walter (Beau Bridges), a local private pilot to get them to Salt Lake City, for connecting flights to Alex's wedding in New York (scheduled the following day) and Ben's emergency surgery appointment in Baltimore, Maryland. As they board a small plane, along with Walter's dog, Alex asks Walter if he has filed a flight plan, to which he says no, he doesn't need to, as ""... it's still light out ..."", they're flying VFR, and they'll beat the approaching storm. He tells them he flew combat missions in Vietnam, so unless somebody is shooting at them, they'll get there. Minutes after takeoff, Walter points out they're over the High Uintas Wilderness, 'a million acres of pure ass wilderness'. Alex notices the storm is ahead, as Walter suffers a stroke, causing the plane to crash on a mountaintop. Ben, Alex, and the dog survive, with various injuries, but Walter is killed.
Ben buries Walter and tends to Alex's wounds, realizing they must find civilization for any hope of survival. Alex asks Ben to leave her behind as he has a better chance of surviving without her, but Ben refuses. Instead, he climbs a peak to see if there are any structures nearby. On his descent, he nearly falls off a cliff face. Meanwhile, a cougar approaches the plane wreckage, and attacks and injures the dog. The cougar then approaches Alex within the plane wreckage, but she wounds it with a flare. Ben returns to find a blood trail and rushes to the plane. He treats the dog, and later retrieves the cougar's body and barbecues it for food.
Stranded for days with dwindling sustenance, Ben and Alex find strength in each other. Alex becomes skeptical that help will come, although Ben continues to insist they wait for help. After a heated argument, they both sleep, and Alex resolves that she will leave. At first light, she proceeds to leave the wreckage and start a descent down the mountain. Ben awakens, gives chase, and eventually catches up with Alex, and they make up over past grievances.
While making shelter in a cave, Alex uses her camera to locate a man-made structure and spots a reflective material flashing at her. They agree to make it down to this structure but on the way, they become separated from the dog. Ben goes after him and finds an abandoned cabin. As he looks through it, Alex feels the ground beneath her cracking. She realizes she is standing over thin ice, and she falls through into the ice cold water.
Ben hears the cracking, sees Alex fall, runs over, and pulls her out, but she is unconscious and almost blue. Ben brings her to the cabin and starts a fire to warm her up. He takes the risk of giving her an injection he resourcefully crafted out of materials in the cabin. A couple of days later, Alex eventually wakes up to the sound Ben makes with the piano in the cabin.
The first time Ben leaves Alex alone in the cabin, she goes through his personal things and again listens to a voicemail recording from his wife. Ben catches Alex in the act. She says she didn't mean to be nosy, but she just wants to know something about him, especially since he has disclosed so little about himself, and he never talks about his wife. He finally tells her his wife died two years ago from a brain tumor.
When Ben tells Alex he is going outside to get more wood for the fire, the culmination of all of their experiences together finally overcomes them. No longer able to resist each other, they have sex. As Ben sleeps afterward, Alex takes his picture.
Deciding they still won't make it, Alex again asks Ben to leave her behind to find help and return. Ben initially agrees but has regrets about leaving her behind. He returns once more, and they begin to press forward again. As they make their way down, Alex begins to tire quickly. However, Ben still refuses to leave her behind. They fall asleep in the woods. The dog wakes Ben, as it has found 'civilization', a timber yard just down the mountain.
Ben wakes Alex and they make their way towards it, but Ben gets his leg caught in a bear trap. Alex tries to help him, but can't, so she keeps going, reaches the yard, and collapses in front of an approaching truck. The truck driver comes to her aid.
Ben wakes up in hospital and goes to Alex's room, where he finds her with Mark, her fiancé. Mark praises Ben for saving Alex, to which Ben replies she saved him, and he leaves the room, heartbroken. Some time afterward, Mark tells Alex, ""I told myself that if you ever lost a part of you (an arm or leg in her dangerous job as a photojournalist), I would still love you."" But now, it's obvious to him that he has lost her heart.
Alex tries calling Ben, but he declines her phone calls until he receives pictures of him and Alex on the mountain. This encourages Ben to call Alex.
They meet at a restaurant in Manhattan, where it is revealed that Alex is now a part-time teacher who is uncomfortable flying, and Ben is now working as a consultant trauma clinics, as his frostbitten hands have not recovered sufficiently for him to operate. Ben admits that he did not call Alex back because he thought she would be married, and Alex responds that she couldn't go through with it; she fell in love with Ben while they were together on the mountain. After leaving the restaurant, Ben admits to Alex that they survived because they fell in love.
Alex dismisses her feelings and reminds Ben of what he said on the mountain: ""the heart is just a muscle."" They hug goodbye, and as they depart in opposite directions, they feel deep regrets, burst into tears, and run back into each other's arms."
2017,My Little Pony: The Movie,American,Jayson Thiessen,"Jayson Thiessen (director); Meghan McCarthy, Rita Hsiao, Michael Vogel, Joe Ballarini (screenplay); Tara Strong, Ashleigh Ball, Andrea Libman, Tabitha St. Germain, Cathy Weseluck, Kristin Chenoweth, Emily Blunt, Michael Peña, Uzo Aduba, Liev Schreiber, Taye Diggs, Sia, Zoe Saldana","animation, adventure, comedy, family, fantasy, musical",https://en.wikipedia.org/wiki/My_Little_Pony:_The_Movie_(2017_film),"The ponies of Equestria prepare for their first Friendship Festival, overseen by Princess Twilight Sparkle in Canterlot. The festivities are interrupted by an invasion of monsters commanded by the broken-horned unicorn Tempest Shadow, who uses magical obsidian orbs to petrify Twilight's fellow princesses; Princess Celestia unsuccessfully urges Princess Luna to seek help from ""the queen of the hippo"" before being interrupted. Twilight flees the city alongside her five pony friends – Pinkie Pie, Rainbow Dash, Rarity, Applejack, and Fluttershy – and her assistant dragon, Spike. Tempest gives pursuit under orders from her superior, the Storm King, to gather all of Equestria's princesses for him to harness their magic through his mystical staff, with the promise of having her horn restored in exchange.
Twilight's group travel to the desert city of Klugetown in search of the aforementioned ""hippos"". A feline con artist named Capper offers to escort the group, secretly intending to sell them to settle a debt; however, he develops a genuine friendship with them. Twilight discovers an atlas that reveals the ""hippos"" to be hippogriffs, exposing Capper's treachery. After the group evade Tempest aboard a delivery airship, Tempest brings Capper to guide her to them, but he deliberately misdirects her to atone for deceiving the group.
During a lunch break, the airship's birdlike Captain Celaeno and her crew reluctantly allow the group passage, revealing themselves to be former pirates that have been forced into the Storm King's service. Rainbow Dash persuades the pirates to defy orders, and take her group to the hippogriffs' kingdom on Mount Aris. In celebration, she performs a Sonic Rainboom that inadvertently gives their location away to Tempest, forcing the group to escape in a makeshift hot air balloon before Tempest destroys the ship with the pirates and Capper on board.
The group reach Mount Aris to find it deserted; while exploring the ruins, they become trapped in an underwater cavern, where they are saved from drowning by the seapony, Princess Skystar, and led to her undersea home of Seaquestria. Skystar identifies her kind as the hippogriffs, transformed by a magic pearl used by her mother, Queen Novo, to hide from the Storm King; Novo demonstrates by turning the ponies into seaponies and Spike into a pufferfish. When Novo denies them the pearl to use against the Storm King, Twilight desperately attempts to steal it while letting her friends unknowingly distract the seaponies. Pinkie Pie nearly changes Novo's mind until Twilight is caught, prompting the outraged queen to banish the entire group to the surface.
Abandoned by her friends over her actions, Twilight is abducted by Tempest, and brought before the Storm King in Canterlot to have her magic absorbed; Tempest gains Twilight's sympathy when she divulges how she lost her horn in a monster attack as a filly, which caused her own friends to shun her for her dangerously unstable magic. Meanwhile, after Spike alerts Twilight's friends to her capture, Capper, the pirates, and the hippogriff Skystar return to help them infiltrate Canterlot, and mount a rescue. The Storm King retaliates by conjuring a tornado in the city with his newly empowered staff, betraying Tempest as well. Twilight saves Tempest from the tornado, and reconciles with her friends, successfully working together with them to take the staff. The Storm King hurls an obsidian orb at the group to reclaim the staff, but Tempest jumps in his way, petrifying them both. The Storm King's body falls, and shatters, while the group use the staff's magic to revive Tempest, who returns the stolen magic to restore the princesses, and repair the damaged city.
The Friendship Festival resumes, and the ponies celebrate with all of the allies Twilight's group have made on their adventure. Tempest is disheartened by her still broken horn until she is convinced by Twilight to join the party by producing a fireworks display with her magic, happily accepting the group's friendship."
2017,The Florida Project,American,Sean Baker,"Sean Baker (director/screenplay); Chris Bergoch (screenplay); Willem Dafoe, Bria Vinaite, Brooklynn Prince, Valeria Cotto, Caleb Landry Jones",drama,https://en.wikipedia.org/wiki/The_Florida_Project,"Six-year-old Moonee lives with her young mother Halley in the Magic Castle, a motel in Kissimmee, Florida near Walt Disney World. She spends most of her summer days unsupervised with her motel-resident friends Scooty and Dicky, engaging in mischief, mooching from tourists, stealing, and other misbehavior. After the three children are caught spitting on a guest's car, Dicky's father restricts him from playing with Moonee and Scooty. While cleaning up the guest's car they had spat on, Moonee meets Jancey, a child living at the Futureland motel next door, and invites her to hang out with them. Later on, Dicky's family relocates to New Orleans, which saddens the group. Bobby, the manager of Magic Castle, is protective of the children.
Halley, struggling to pay rent, hawks perfume to tourists in hotel parking lots and asks Scooty's mother, Ashley, to steal food for them from the diner where she works. However, Ashley cuts contact after discovering Moonee, Scooty, and Jancey set an abandoned condominium on fire.
Halley begins offering her services online as a prostitute, closing Moonee in the bathroom when she has a client. Bobby notices the activity and applies restrictions on unregistered guests in her motel room. When she steals a client's Disney resort passes to sell them, the man returns to demand them back; Bobby sees him off but warns Halley that he will evict her if the prostitution continues.
Desperate, Halley approaches Ashley to apologize and ask for money. When Ashley mocks her for her prostitution, Halley beats her in front of Scooty. The next day, Florida Department of Children and Families (DCF) arrive to investigate Halley. She cleans up the room and gives away her cannabis, but remains defiant. She takes Moonee to a resort hotel restaurant, where they charge the meal to a guest's room. When they return to the motel, DCF and the police are waiting to take Moonee into foster care pending investigation. Moonee runs away to find Jancey, and together they run away to the Magic Kingdom Park at Walt Disney World."
2017,Brawl in Cell Block 99,American,S. Craig Zahler,"S. Craig Zahler (director/screenplay); Vince Vaughn, Jennifer Carpenter, Don Johnson, Udo Kier","drama, action, thriller",https://en.wikipedia.org/wiki/Brawl_in_Cell_Block_99,"Former boxer and drug mule, Bradley Thomas (Vince Vaughn) goes to his current job at an auto-repair shop and discovers he has been laid-off by his employer. As he arrives home, he sees his wife, Lauren (Jennifer Carpenter), sitting in her car talking to someone on her cellphone. Bradley approaches her and sees a lovebite on her neck. Lauren confesses that she has been seeing somebody else. Bradley orders her inside the house before he violently dismantles her car with his bare hands. When calm, he enters the house to discuss with Lauren their failing relationship. Bradley decides to forgive Lauren and returns to work as a drug mule.
Eighteen months later, Bradley and a now pregnant Lauren have relocated to a larger, more expensive home. Bradley's boss, Gil (Marc Blucas), introduces him to Eleazar (Dion Mucciacito), a new business associate, and gives him a new task. Bradley is to sail off the coast with two of Eleazar's men to pick up a package of crystal meth. Bradley does not trust the larger of the two men, Roman (Geno Segers), but accepts the job when Gil offers him three months paternity leave. As they arrive at the pier, Bradley senses they are walking into a police trap and dumps his bag into the water. Bradley instructs the other two men to do the same, but they ignore his order and confront the police in a firefight, wounding three officers. Bradley intervenes by knocking out Roman in order to assist the police. The third drug trafficker dies in the shootout. Bradley is taken into custody and sentenced to seven years in a medium-security prison.
During the night, Lauren is kidnapped by men under orders of Eleazar. On the second day of his incarceration, Bradley is visited by the Placid Man (Udo Kier), who informs Bradley that he works for Eleazar. He tells Bradley that, unless Bradley assassinates an inmate named Christopher Bridge, located in Redleaf Correctional Facility, a separate maximum-security prison, the limbs of his unborn child will be surgically removed by a Korean abortionist and sent to him. Bradley reluctantly accepts.
Bradley picks a fight with multiple guards, until he's overpowered and transferred to Redleaf. There, he meets Warden Tuggs (Don Johnson), who subjects Bradley to a cavity search outside of the prison entrance. Bradley is put into a horrible cell, where the toilet is clogged with feces. Eventually, he is able to go outside for yard time. When a fellow inmate informs him that Christopher Bridge is not located in this section of the prison but in another section known as cell block 99, Bradley fights some other inmates and consequently is thrown into cell block 99.
Warden Tuggs explains that cell block 99 is where he devises special punishments for society's most despised criminals. Bradley is forced to wear a belt that gives him electric shocks at a push of a button, as a punishment for the fight. His cell in block 99 is lined with broken glass and only contains a crude squat toilet hole. Bradley speaks to the man in an adjacent cell, who informs him that Christopher Bridge does not exist at all. During the night, a young guard named Wilson (Tom Guiry) escorts Bradley to another, larger cell in block 99, where Eleazar, Roman, and two other gangsters are located. The gang torture Bradley with the electric belt, and taunt him by threatening to call the abortionist. He is shocked so badly that he needs to be dragged back to the cell unconscious.
Bradley devises a plan and tears the lining out of his shoes: he places the rubber between his body and the belt to prevent the shocks. This enables him to ambush Wilson and another guard; resulting in him killing Wilson. Bradley locks the second guard inside the cell. Bradley confronts Eleazar, and brutally kills all three henchmen in hand-to-hand combat: degloving the face of the first man, gouging the eyes and breaking the neck of the second, and stomping Roman's face in. During the brawl, Eleazar telephones the Placid Man and instructs him to activate the abortionist. Bradley first tortures Eleazar by breaking his leg, then calls The Placid Man to negotiate for Lauren's freedom. It is agreed that the Placid Man will deliver Lauren to Gil's house. Bradley drags Eleazar into his own cell, across the broken glass, to await confirmation of Lauren's freedom. Warden Tuggs and his men arrive at block 99, but Bradley threatens to kill his two hostages. Bradley states he is waiting for a phone call, and promises that he will surrender peacefully, exactly one minute after the call ends.
The Placid Man and the abortionist follow Eleazar's instructions and drive Lauren unharmed to Gil's house. As they drive away, Gil retrieves a hidden assault rifle and kills the Placid Man. Lauren then takes the rifle and shoots the abortionist. Gil phones Bradley to inform him that his family is finally safe. Bradley speaks to Lauren for the last time, and shares a few words with their unborn child.
Bradley destroys the cell phone, then reminds Warden Tuggs that he still has 60 seconds of freedom remaining. Bradley shoves Eleazar's face into the squat hole and stomps several times on his neck, decapitating Eleazar and leaving the head at the bottom of the toilet. Warden Tuggs and his men finally enter the cell. Bradley gives one last look at Tuggs, before he shoots Bradley twice, once in the chest and once in the head. The screen cuts to black on the third gunshot and Bradley's body hitting the floor is heard."
2017,Happy Death Day,American,Christopher B. Landon,"Christopher B. Landon (director/screenplay); Scott Lobdell (screenplay); Jessica Rothe, Israel Broussard, Ruby Modine","horror, mystery, thriller",https://en.wikipedia.org/wiki/Happy_Death_Day,"Theresa ""Tree"" Gelbman wakes up on her birthday on Monday, September 18, 2017 in the dorm room of classmate Carter Davis after a drunken binge the previous evening. Tree goes through the day being self-centered, dismissive, and condescending to her classmates and previous hook-ups, ignoring her father's invitation to a restaurant, throwing away a birthday cupcake given to her by her roommate Lori Spengler, and having an affair with Dr. Gregory Butler, her professor. That night, while going to a party, Tree is lured into a tunnel where she is brutally murdered by a hooded figure wearing a mask of the campus mascot.
Tree wakes up the next morning back in Carter's bed with the previous day's events repeating. Unnerved, she relives the day and avoids the tunnel, instead heading to a fraternity house for a surprise party. However, after becoming intimate with her classmate Nick, the masked killer murders him before killing Tree once more. Tree realizes that she is in a time loop and tries to avoid her death by barricading herself in her room. However, she is murdered again when the killer hides in her bedroom.
Upon waking up again, she relays her story to Carter, who suggests that she take advantage of the loop in order to figure out who her killer is. She spends the next several iterations trailing suspected classmates and getting killed each time.
After Tree is killed from being bludgeoned by the killer with a baseball bat, she passes out shortly after waking up. She awakens in the campus hospital where she learns that her body shows evidence of recovery from multiple, massive, traumatic injuries, meaning she has retained damage from her previous murders even after waking up fully healed every time. Tree escapes the hospital room only to be chased by the killer until she manages to flee in Butler's car. While driving, she is pulled over by a police officer and volunteers to be arrested in order to be spared. While held in the officer's squad car, the killer runs over the officer and blows up the squad car by igniting the fuel tank with a candle.
Waking up in Carter's bed again, Tree convinces Carter of her predicament by showing that she holds foreknowledge of the day's events. In Corky's, Tree admits to Carter that she does not like who she has become as she is distant from her father in the wake of her mother's death three years ago. Tree catches a local news report on John Tombs, a serial killer who is being held in the hospital on her campus. Concluding that Tombs is her killer, Tree rushes to the hospital to warn of his escape. Tombs breaks free and nearly kills Tree, but Carter follows and rescues her. Tombs snaps Carter's neck before chasing Tree to a nearby bell tower where she manages to subdue him with a crowbar. Realizing that Carter will remain dead if she doesn't restart the loop, Tree hangs herself in the tower.
During the next iteration, Tree sets out to be a kinder person by ending her affair with Dr. Butler and meeting with her father to resolve her inner grief. That night, she prepares to stop Tombs. He manages to get the upper hand on her until Tree utilizes a campus-wide blackout that occurs during the loop to disarm him and shoot him to death. Relieved to finally be free, she celebrates her birthday in Carter's room and eats the cupcake given to her by Lori.
However, the next morning Tree wakes up again on her birthday. Confused and distraught over the fact that killing Tombs did not stop the time loop, Tree returns to her room where Lori offers the cupcake again. Tree learns that she had died in her sleep and also notes that this was the only time she had ever eaten the cupcake. Tree realizes that Lori is the true killer; Lori had poisoned the cupcake, but when Tree did not eat it, she utilized her job as a nurse in the hospital to frame Tombs for Tree's murder by drugging him. Tree tries to coerce Lori to have a bite and when Lori refuses, Tree decides to take it to the police. Lori lunges at Tree, locks the door and confesses that she was jealous of her affair with Dr. Butler before engaging a fight. Tree manages to stuff the cupcake into Lori's mouth before kicking her out of a window, sending her falling to her death. Tree and Carter muse over the day's events back in the restaurant. He offers her his room for the night, also commenting her situation is a lot like the film Groundhog Day. Tree wakes up the next day believing herself to be in another loop, but it turns out to be a prank by Carter. The two share a kiss."
2017,Marshall,American,Reginald Hudlin,"Reginald Hudlin (director); Michael Koskoff, Jacob Koskoff (screenplay); Chadwick Boseman, Josh Gad, Kate Hudson, Dan Stevens, James Cromwell, Sterling K. Brown","biography, drama, thriller",https://en.wikipedia.org/wiki/Marshall_(film),"In 1940, Thurgood Marshall is an NAACP lawyer travelling the country defending people of color who are wrongly accused of crimes because of racial prejudice. Upon his return to his New York office, he is sent to Bridgeport, Connecticut, to defend Joseph Spell, a chauffeur accused of rape by his white employer, Eleanor Strubing, in a case that has gripped the newspapers. In Bridgeport, insurance lawyer Sam Friedman is assigned by his brother to get Marshall admitted to the local bar, against his will. At the hearing, Judge Foster, a friend of the father of prosecutor Lorin Willis, agrees to admit Marshall, but forbids Marshall from speaking during the trial, forcing Friedman to be Spell's lead counsel. Marshall must guide Friedman through notes, such as when he advises Friedman to allow a woman of Southern white descent into the jury because of her assertive and questioning personality.
Spell swears to Marshall that he never had any sexual contact with Strubing, and leads the lawyers to a patrolman who stopped Spell that night while he was driving Strubing's car. Marshall and Friedman investigate Strubing's story that Spell tied her up in the back seat of her car after raping her, and then drove to a bridge to throw her over. They wonder why Spell appeared to throw her over the calm side instead of the side with rapids. Spell is initially interested in a plea bargain offered by Willis, but Marshall talks him out of it. Later on at trial, though, a doctor testifies to finding pieces of skin underneath Strubing's fingernails, as well as bruises. Strubing herself testifies that she was tied in the back seat when the patrolman pulled Spell over. With this information, Marshall and Friedman confront Spell, who admits that he was lying about not having sexual contact with Strubing.
At trial, Spell testifies that Strubing's husband inflicted the bruises through repeated acts of spousal abuse. That night, he went to see Strubing for an advance on his salary, finding a distraught Strubing wanting to have sex with him. Spell consents, and the two have several sexual encounters that night, with Spell getting scratched by Strubing. But then Strubing panics about being found out and being pregnant. Spell tries to drive her to a doctor, but Strubing has to hide in the back seat when the patrolman questions him. A hysterical Strubing forces Spell to stop by a bridge where she runs out and tries to kill herself by jumping off. But she survives and flags down a motorist making up a desperate story about rape. When Willis asks why Spell didn't tell the truth to begin with, Spell talks about how black men get lynched in his native Louisiana for having sex with white women. Over Willis's objections, Judge Foster allows Spell's statement to stand.
Before the verdict, Marshall has to leave for a case in Mississippi. A desperate Willis offers Spell a much lighter plea bargain, but Spell feels emboldened enough to turn it down. The night before Marshall leaves, he and Friedman prepare the closing statement that Friedman then delivers on his own. The Southern white woman has now become the jury forewoman, and she ultimately delivers a ""not guilty"" verdict. Friedman happily breaks the news over the phone to Marshall, who moves on to his next case. Closing credits note that Friedman went on to work in many civil rights cases, while Marshall himself has an illustrious career as the American Civil Rights Movement's principle legal strategist and the first African-American Justice to the Supreme Court of the United States."
2017,Breathe,American,Andy Serkis,"Andy Serkis (director); William Nicholson (screenplay); Andrew Garfield, Claire Foy, Tom Hollander, Hugh Bonneville, Dean-Charles Chapman, Miranda Raison, Stephen Mangan","biographical, drama",https://en.wikipedia.org/wiki/Breathe_(2017_film),"Robin Cavendish falls ill from polio at age 28, not long after meeting and marrying his wife Diana. Paralyzed from the neck down and unable to breathe without the assistance of a respirator, he is given only three months to live. Initially he is depressed, refusing to see his wife or newborn son Jonathan and wishing to be removed from life support, but Diana is persistent, and slowly his spirits improve. When Diana realizes she can provide for his daily care and suggests they move Robin and the respirator home, Robin brightens considerably. Over the strenuous objections of the hospital's administrator Dr. Entwistle (who tells Diana that he will die if without the ventilator for two minutes) and with the help of some of the other doctors and nurses, Robin is brought home and meets his son.
While Jonathan is playing, he knocks out the plug of the ventilator. Robin sees, but unable to move or speak, he cannot get Diana's attention, so instead makes clicking noises with his tongue. Eventually, Diana finds him and plugs it back in.
Seeing his son push a pram gives Robin the idea for a mobile chair with a built-in respirator, so he enlists the help of his friend Teddy Hall to build one. Using the chair, and with the help of Diana and her two brothers, Robin is able to travel away from home for the first time, and with a specially constructed van, the family begins to venture out further, even flying the van on a cargo plane to Spain.
Teddy makes various improvements to his design over time, and eventually Robin teams up with Don McQueen to produce more of the chairs. After observing a German hospital's prison-like confinement of their severely disabled patients, Robin then appears at a conference and appeals to doctors to treat their patients more humanely, drawing a standing ovation. Robin returns to his original hospital with more of Teddy's chairs, and the rest of the patients in the ward leave with him.
Years later, Robin begins to experience severe bleeding due to his extended time on the respirator, and decides it is time to stop prolonging his life indefinitely. He holds a farewell party with his many friends, and sometime later, instructs his family to leave the house and return at precise times. Diana and Jonathan, now in his twenties, see McQueen driving away, and return to the house. Fading, Robin expresses his love for both of them, and dies, having transformed the lives of many others like him.[3]"
2017,Goodbye Christopher Robin,American,Simon Curtis,"Simon Curtis (director/screenplay); Domhnall Gleeson, Margot Robbie, Kelly Macdonald","biographical, drama",https://en.wikipedia.org/wiki/Goodbye_Christopher_Robin,"The film begins during WWII in 1941, with Alan Alexander Milne – nicknamed ""Blue"" by his friends and family – and his wife Daphne receiving a distressing telegram at their home. It then changes time frame to 1916 during WWI with Blue fighting in the Battle of the Somme. He resumes his life with his wife, Daphne, in England while suffering shell shock with occasional flashbacks to his battle experiences and having a child with Daphne. She was hoping for a girl and is disappointed to instead have a son, whom they name Christopher Robin Milne but call ""Billy Moon"" after he mispronounces his last name. They hire a nanny, Olive, whom Billy calls ""Nou"".
Blue is having difficulty resuming his writing – he wants to draft a compelling treatise against the war – and relocates the family to a house in the country with wooded acreage. Daphne resents the move and returns to London for a few weeks. During that period, Nou goes to care for her dying mother and the cook takes some time off, leaving Blue and Billy to fend for themselves. Reluctantly at first, Blue takes Billy along on walks in the woods and begins making up stories about the boy's adventures with the stuffed animals the parents have bought for him along the way.
Blue invites his illustrator friend Ernest to join them at the house, and together they begin to develop the Winnie-the-Pooh books. Daphne returns to the house after Blue sends her a poem ""Vespers"", that she has published in Vanity Fair. Nou returns following her mother's death. After the Winnie-the-Pooh books become a success, Daphne manages their newfound celebrity. As Christopher Robin, Billy makes frequent public appearances which he finds confusing and frustrating. After Billy tells his parents Nou has a beau, Alfred, she becomes angry with them, resigns, and admonishes Blue and Daphne for what they are putting Billy through. Blue resolves to stop writing about the boy and his imaginary friends.
Blue ends Billy's publicity activities and enrolls him at a boarding school. ""Christopher Robin"" is bullied at the school and emerges bitter toward his father. When WWII breaks out, Billy is initially declared unfit for the draft, but he demands that his well-connected father – despite being horrified by war and the prospect of his son experiencing what he did – convince the army to accept him regardless. Billy leaves for service, turning his back on his father and disowning the books and the money from them.
The opening scene is replayed, this time explaining that Billy has been reported missing and is presumed dead – news his parents pass along to Nou. However, Billy has survived and arrives at the country house without warning, leading to awkward but tearful reunions with his parents and Nou. Blue and Billy have a reconciliation of sorts, and they are seen walking in the woods as a young child and younger man."
2017,Professor Marston and the Wonder Women,American,Angela Robinson,"Angela Robinson (director/screenplay); Luke Evans, Rebecca Hall, Bella Heathcote, Connie Britton, Oliver Platt","biography, drama",https://en.wikipedia.org/wiki/Professor_Marston_and_the_Wonder_Women,"The story is told in flashbacks set during a 1945 testimony that William Moulton Marston gives to representatives of the Child Study Association of America. In the year 1928, William and his wife Elizabeth teach and work on their research at Harvard and Radcliffe Colleges. One day, William hires one of his students, Olive Byrne (daughter of Ethel Byrne and niece of Margaret Sanger – two famous suffragists and feminists of the 20th century) as a research assistant. Olive aids in the Marstons' work in inventing the lie detector and conducting research on William's DISC theory on human interactions, and the three soon grow close. One after another tests by the lie detector reveal that they have fallen in love with one another, and all three of them begin to engage in a polyamorous relationship.
As words about their unconventional relationship gets out, the Marstons are fired from the university. Olive reveals that she is pregnant and moves in with the Marstons shortly after. The trio decide to build a family together and create a fabrication to keep secret the nature of their relationship. The family settle in a New York suburb, happily together. By 1934, both Elizabeth and Olive bear children by William (Olive has two sons and Elizabeth has one son and a daughter), telling the neighbors that Olive is a widow and taken in by the Marstons. William starts trying to make a living as an author. Elizabeth takes a job as a secretary and becomes the main breadwinner of the family. Olive stays at home and takes care of the kids, occasionally submitting her writing samples to publishers. They raise their four children together, and Elizabeth names her daughter after Olive.
In 1940, William stumbles upon a lingerie shop in New York City run by Charles Guyette, who introduces him to fetish art themed comics and photos. The art captures William's imagination as a demonstration of his DISC theory. Elizabeth initially disapproves of the art, but she relents during a presentation wherein Olive tries out an outfit that later would be the prototype for Wonder Woman's costume.
After finding limited work as a writer, Marston comes up with the idea of creating a female Amazonian super-heroine for comic book. The comic would feature his ideas on DISC theory, drawing inspiration from the Marstons' work on the lie detector as well as Elizabeth and Olive in real life, and intend to support the feminist movement to further equal rights for women through a populist medium. He pitches his ideas to Max Gaines, then publisher at National Periodical Publications (today DC Comics), who ultimately accepts the comic and suggests simplifying the female superhero's name to ""Wonder Woman."" ""Wonder Woman"" is an instant hit, leading to prosperity for the Marstons/Byrne family. However, one day, their neighbor Mary wanders into their home by coincidence and walks into the three of them having sex. This incident leads to their children getting bullied and asked to leave school by the staff. Worried about their children being attacked and ostracized, and thinking they have no other choice, Elizabeth reluctantly demands Olive to leave the household with her children. At the same time, the ""Wonder Woman"" comic gets growing accusations of featuring overtly sexual, sadomasochistic, and lesbian imagery that lead to the testimony of the present day.
Leaving the testimony, William collapses and is rushed to the hospital. Learning that he is dying of cancer, William asks Olive to see him and Elizabeth again, trying to help them reconcile. William persuades Elizabeth to submit to Olive as she should not always dominate in their relationship. The Marstons get on their knees and beg for Olive's forgiveness, and Elizabeth tearfully admits that she cannot live without Olive. She eventually agrees to come back to them.
Epilogue text reveals that William died in 1947. Elizabeth and Olive continued to live together as a couple for another 38 years until Olive's death in 1985, and Elizabeth lived to be 100. It also notes that sexual imagery disappeared from the ""Wonder Woman"" comic after William's death, along with Wonder Woman's super powers. Wonder Woman was finally reclaimed by famous activist Gloria Steinem in 1972, when she put the character on the cover of the first issue of Ms. Magazine as the quintessential symbol of female empowerment.
The credits conclude that ""Wonder Woman remains the most famous female superhero of all time."""
2017,Blood Money,American,Lucky McKee,"Lucky McKee (director/screenplay); John Cusack, Ellar Coltrane, Willa Fitzgerald, Jacob Artist","drama, crime",https://en.wikipedia.org/wiki/Blood_Money_(2017_film),"During a weekend excursion in the woods, three friends, Victor (Ellar Coltrane), his ex-girlfriend Lynn (Willa Fitzgerald) and Jeff (Jacob Artist), who's secretly sleeping with Lynn, discover four bags full of money. They discover that it belongs to a criminal named Miller (John Cusack), who is looking for it.
During their getaway, Jeff is entangled with one of the bags of money. With Miller pulling him in one direction, and Lynn refusing to let go of the money, Jeff dies. During the finale, Victor falls and Lynn has hid the money in an abandoned mill. Miller confronts Lynn at the mill and Lynn tries to negotiate with him, saying that if he gives her some of the money, she will tell him where the rest is hidden. Lynn distracts Miller long enough for Victor to hit him from behind with a pipe. Lynn grabs the pipe and begins hitting Miller multiple times in the head, killing him. Lynn grabs Miller's gun and points it at Victor. She tells him that she is sorry, before she pulls the trigger, killing him.
The final shot of the film is Lynn, walking out of the mill, dragging the money back to civilization."
